table,endpoint2,order,original_name,auto_processed_name,replacement_name,description,processing_notes,question
human_restaurant_2,HumanRestaurant,NA,MostTimeSpent,most_time_spent,DROP,Human-level information.,NA,NA
human_restaurant_2,HumanRestaurant,NA,Q1 LiveOnSite,live_on_site,NA,Do you live on site?,yes/no,Q1
human_restaurant_2,HumanRestaurant,NA,Q2 #WorkAtSite,work_at_site,NA,"To the best of your knowledge, how many people work at this site?",5-cat var,Q2
human_restaurant_2,HumanRestaurant,NA,Q3 HowLongWorked,how_long_worked,NA,How long have you worked here? Select one option.,4-cat var,Q3
human_restaurant_2,HumanRestaurant,NA,Q4 AnimalsOnMenu,animals_on_menu,NA,What wild animals are on the menu today? Select all that apply.,semicolon-separated,Q4
human_restaurant_2,HumanRestaurant,NA,Q5 LiveAnimalsOnSite,live_animals_on_site,NA,"Since this time last year, have you had live animals on site?",yes/no,Q5
human_restaurant_2,HumanRestaurant,NA,Q6 AnimalSource,animal_source,NA,"If there have been live animals on site, where do they come from? Select all that apply.",semicolon-separated,Q6
human_restaurant_2,HumanRestaurant,NA,Q7 AnimalsToRestaurant,animals_to_restaurant,NA,How do the live animals get to the restaurant? Select all that apply.,semicolon-separated,Q7
human_restaurant_2,HumanRestaurant,NA,Q8 LiveAnimalsStoredNight,live_animals_stored_night,NA,How are live animals stored at night? Select all that apply.,3-cat var,Q8
human_restaurant_2,HumanRestaurant,NA,Q9 AnimalsSlaughted,animals_slaughted,NA,Are live animals slaughtered at the restaurant?,yes/no,Q9
human_restaurant_2,HumanRestaurant,NA,Q10 PPEUsed,ppe_used,NA,"Do you have special protective equipment (Example: shoes, masks, gloves) only worn at work?",yes/no,Q10
human_restaurant_2,HumanRestaurant,NA,Q11 PPEquipment,pp_equipment,NA,"If you have special work protective equipment, which kind? Select all that apply.",semicolon-separated 5-cat var,Q11
human_restaurant_2,HumanRestaurant,NA,Q12 WhenPPEUsed,when_ppe_used,NA,When do you use protective equipment?,semicolon-separated,Q12
human_restaurant_2,HumanRestaurant,NA,Q13 UseDisinfectantToClean,use_disinfectant_to_clean,NA,Do you always use disinfectant to clean?,yes/no,Q13
human_restaurant_2,HumanRestaurant,NA,Q14 DisinfectantsUsedFor,disinfectants_used_for,NA,"If you always use disinfectants, do you always use disinfectants to clean the following: Select all that apply",semiciolon-separated 7-cat var,Q14
human_restaurant_2,HumanRestaurant,NA,Q15 DesignatedAreaRubbish,designated_area_rubbish,NA,"Is there a designated area for rubbish, including animal waste from slaughter/butcher and animal excrement?",yes/no,Q15
human_restaurant_2,HumanRestaurant,NA,Q16 DesignatedAreaForRubbishUsed,designated_area_for_rubbish_used,NA,"If there is a designated area for rubbish, do people use it?","yes/no/""N/A""",Q16
human_restaurant_2,HumanRestaurant,NA,Q17 AnimalsRaidFood,animals_raid_food,NA,Do any animals raid food or destroy supplies?,yes/no,Q17
human_restaurant_2,HumanRestaurant,NA,Q18 WhichAnimalsRaidFood,which_animals_raid_food,NA,"If animals raid food or destroy supplies, which animals? Select all that apply.",semicolon-separated 14-cat var,Q18
human_restaurant_2,HumanRestaurant,NA,Q19 RaidingPrevention,raiding_prevention,NA,What is done to stop animals from raiding or destroying food supplies? Select all that apply.,semicolon-separated 11-cat var,Q19
human_restaurant_2,HumanRestaurant,NA,Notes,notes,human_restaurant_notes,Notes from the Human Restaurant interview.,NA,NA
human_market_2,HumanMarket,NA,Country,country,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,SiteName,site_name,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,District,district,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,StateProv,state_prov,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,SiteLatitudeUnrounded,site_latitude,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,SiteLongitudeUnrounded,site_longitude,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,EventLatitudeUnrounded,event_latitude,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,EventLongitudeUnrounded,event_longitude,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,EventDate,event_date,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,DurationDays,duration_days,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,EventName,event_name,NA,The event name is an automatically generated combination of the site name and the start date of the event.,NA,NA
human_market_2,HumanMarket,NA,DiseaseTransmissionInterfaces,disease_transmission_interfaces,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,InterfacesAnimalsSampled,interfaces_animals_sampled,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,InterfacesHumansSampled,interfaces_human_sampled,DROP,Event-level information,NA,NA
human_market_2,HumanMarket,NA,ParticipantID,participant_id,NA,Interview participant's unique identifier.,NA,NA
human_market_2,HumanMarket,NA,Livelihood(s),livelihoods,DROP,Human-level information.,NA,NA
human_market_2,HumanMarket,NA,MostTimeSpent,most_time_spent,DROP,Human-level information.,NA,NA
human_market_2,HumanMarket,NA,Q1 LiveOnSite,live_on_site,NA,Do you live on the work site?,yes/no,Q1
human_market_2,HumanMarket,NA,Q2 #WorkAtSite,work_at_site,NA,"To the best of your knowledge, how many people work at this site?",5-cat var,Q2
human_market_2,HumanMarket,NA,Q3 HowLongWorked,how_long_worked,NA,How long have you worked at this market?,4-cat var,Q3
human_market_2,HumanMarket,NA,Q4 AnimalsSold,animals_sold,NA,What animals are you selling today? Select all that apply.,semicolon-separated,Q4
human_market_2,HumanMarket,NA,Q5 SoldLiveAnimalToday,sold_live_animal_today,NA,Have you sold a live animal today?,yes/no,Q5
human_market_2,HumanMarket,NA,Q6 WhoBuysAnimals,who_buys_animals,NA,Who buys the live animals you sell? Select all that apply.,semicolon-separated,Q6
human_market_2,HumanMarket,NA,Q7 AnimalSource,animal_source,NA,Where do the animals come from? Select all that apply.,semicolon-separated,Q7
human_market_2,HumanMarket,NA,Q8 AnimalsToMarket,animals_to_market,NA,How do the live animals get to the market? Select all that apply.,semicolon-separated,Q8
human_market_2,HumanMarket,NA,Q9 LiveAnimalsStored,live_animals_stored,NA,How are the live animals stored at night? Select all that apply.,semicolon-separated,Q9
human_market_2,HumanMarket,NA,Q10 HoursLiveAnimalsKept,hourse_live_animals_kept,NA,How long do you keep alive animals before you sell them? (in hours),NA,Q10
human_market_2,HumanMarket,NA,Q11 ActionWhenAnimalsSick,action_when_animals_sick,NA,What do you do when an animal gets sick? Select all that apply.,semicolon-separated,Q11
human_market_2,HumanMarket,NA,Q12 PPEUsed,ppe_used,NA,"Do you have special protective equipment (Example: shoes, masks, gloves) only worn at work?",yes/no,Q12
human_market_2,HumanMarket,NA,Q13 WhichPPE,which_ppe,NA,"If you have special PPE, which protective equipment? Select all that apply.",semicolon-separated,Q13
human_market_2,HumanMarket,NA,Q14 WhenPPEUsed,when_ppe_used,NA,When do you use protective equipment? Select all that apply.,semicolon-separated,Q14
human_market_2,HumanMarket,NA,Q15 PPEUsedHandling,ppe_used_handling,NA,Is protective equipment used every time an animal is handled?,yes/no,Q15
human_market_2,HumanMarket,NA,Q16 ViscaraRefuse,viscara_refuse,viscera_refuse,"When butchering animals, what happens to the refuse (blood, organs, skin, sinews, etc)? Select all that apply",6-cat var,Q16
human_market_2,HumanMarket,NA,Q17 UseDisinfectantsToClean,use_disinfectants_to_clean,NA,Do you always use disinfectant to clean?,yes/no,Q17
human_market_2,HumanMarket,NA,Q18 DisinfectantsUsedFor,disinfectants_used_for,NA,"If you always use disinfectants, do you always use disinfectants to clean the following: Select all that apply",semicolon-separated 7-cat var,Q18
human_market_2,HumanMarket,NA,Q19 AnimalEnclosuresCleanedFrequency,animal_enclosures_cleaned_frequency,NA,How often are the animal enclosures cleaned? Select one option.,5-cat var,Q19
human_market_2,HumanMarket,NA,Q20 DesignatedAreaForAnimalWaste,designated_area_for_animal_waste,NA,"Is there a designated area for rubbish, including animal waste from slaughter/butcher and animal excrement?",yes/no,Q20
human_market_2,HumanMarket,NA,Q20 DesignatedAreaForAnimalWasteUsed,designated_area_for_animal_waste_used,NA,"If there is a designated area for rubbish, do people use it?","yes/no/""N/A""",Q21
human_market_2,HumanMarket,NA,Q22 MarketClosedFrequency,market_closed_frequency,NA,How often does the market close? Select one option.,6-cat var,Q22
human_market_2,HumanMarket,NA,Q23 HealthOfficalInspectedAnimals,health_official_inspected_animals,NA,"Since this time last year, has an animal health official inspected your animals?",yes/no,Q23
human_market_2,HumanMarket,NA,Q24 AnimalsDestroyed,animals_destroyed,NA,"Since this time last year, has anyone destroyed your animals because of infection or disease?",yes/no,Q24
human_market_2,HumanMarket,NA,Q25 WhichAnimalsDestroyed,which_animals_destroyed,NA,"If animals have been destroyed, which animals? Select all that apply.",semicolon-separated,Q25
human_market_2,HumanMarket,NA,Q26 RaidingPrevention,raiding_prevention,NA,What is done to stop animals from raiding or destroying food supplies? Select all that apply.,semicolon-separated,Q26
human_market_2,HumanMarket,NA,Notes,notes,human_market_notes,Human Market interview notes.,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,Country,country,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,SiteName,site_name,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,District,district,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,StateProv,state_prov,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,SiteLatitudeUnrounded,site_latitude,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,SiteLongitudeUnrounded,site_longitude,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,EventLatitudeUnrounded,event_latitude,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,EventLongitudeUnrounded,event_longitude,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,EventDate,event_date,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,DurationDays,duration_days,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,EventName,event_name,NA,The event name is an automatically generated combination of the site name and the start date of the event.,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,DiseaseTransmissionInterfaces,disease_transmission_interfaces,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,InterfacesAnimalsSampled,interfaces_animals_sampled,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,InterfacesHumansSampled,interfaces_human_sampled,DROP,Event-level information,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,ParticipantID,participant_id,NA,Interview participant's unique identifier.,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,Livelihood(s),livelihoods,DROP,Human-level information.,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,MostTimeSpent,most_time_spent,DROP,Human-level information.,NA,NA
human_hospital_worker_2,HumanHospitalWorker,NA,Q1 HealthActivities,health_activities,NA,What are your human health activities?,data entered as numbers,Q1
human_hospital_worker_2,HumanHospitalWorker,NA,Q2 PPEUsed,ppe_used,NA,"Do you have special protective equipment (Example: shoes, masks, gloves) only worn at work?",yes/no,Q2
human_hospital_worker_2,HumanHospitalWorker,NA,Q3 WhichPPE,which_ppe,NA,"If you have special work protective equipment, which kind? Select all that apply.",semicolon-separated 5-cat var,Q3
human_hospital_worker_2,HumanHospitalWorker,NA,Q4 WhenPPEUsed,when_ppe_used,NA,Is the protective equipment used every time you examine or collect specimens from a patient?,yes/no,Q4
human_hospital_worker_2,HumanHospitalWorker,NA,Q5 PPECleaned,ppe_cleaned,NA,"Is the protective equipment cleaned, sterilized, or discarded after each use?",yes/no,Q5
human_hospital_worker_2,HumanHospitalWorker,NA,Q6 UseDisinfectantToClean,use_disinfectant_to_clean,NA,Do you always use disinfectant to clean equipment and hospital areas?,yes/no,Q6
human_hospital_worker_2,HumanHospitalWorker,NA,Notes,human_hospital_notes,NA,Notes from the Human Hospital interview,NA,NA
behavioral_2,Behavioral,NA,Country,country,NA,Country where the site is located,NA,NA
behavioral_2,Behavioral,NA,Site,site,NA,Name of site where focus group or ethnographic interview was held,NA,NA
behavioral_2,Behavioral,NA,Date,date,NA,Date that focus group or ethnographic interview occurred,NA,NA
behavioral_2,Behavioral,NA,TranscriptType,transcript_type,NA,Focus group or ethnographic interview,NA,NA
behavioral_2,Behavioral,NA,PID,pid,NA,Participant ID for ethnographic interview participants.  Focus group ID for focus group.,NA,NA
behavioral_2,Behavioral,NA,Livelihood,livelihoods,NA,Since this time last year what are the activities you have done to earn your livelihood? Select all that apply,NA,NA
behavioral_2,Behavioral,NA,Gender,gender,NA,Participant sex,NA,NA
behavioral_2,Behavioral,NA,AgeCategory,age_category,NA,Adult or child,NA,NA
behavioral_2,Behavioral,NA,AgeRange,age_range,NA,"Age group, options: ""<18"", ""18-30"", ""31-50"", "">50"" , ""unknown""",NA,NA
behavioral_2,Behavioral,NA,District,district,NA,NA,NA,NA
behavioral_2,Behavioral,NA,State/Prov,state_prov,NA,NA,NA,NA
behavioral_2,Behavioral,NA,Latitude,latitude,NA,NA,NA,NA
behavioral_2,Behavioral,NA,Longitude,longitude,NA,NA,NA,NA
behavioral_2,Behavioral,NA,TranscriptID,transcript_id,NA,NA,NA,NA
training_2,Training,NA,Trainee,trainee,NA,Trainee name,NA,NA
training_2,Training,NA,Status,status,NA,Active or inactive trainee,NA,NA
training_2,Training,NA,TraineeDateAdded,trainee_date_added,NA,Date trainee added,NA,NA
training_2,Training,NA,TrainingTopic,training_topic,NA,Training topic,NA,NA
training_2,Training,NA,TrainingDate,training_date,NA,Date of training,NA,NA
training_2,Training,NA,ExpiryDate,expiry_date,NA,Date of quiz expiration,NA,NA
training_2,Training,NA,ParticipantHomeCountry,participant_home_country,NA,Home country of the trainee,NA,NA
training_2,Training,NA,Gender,gender,NA,Gender of trainee,NA,NA
training_2,Training,NA,PREDICTStaff,predict_staff,NA,Yes/no trainee is predict staff,NA,NA
training_2,Training,NA,Student,student,NA,Yes/no trainee is student,NA,NA
training_2,Training,NA,OrganizationName,organization_name,NA,Trainee organization,NA,NA
training_2,Training,NA,OrganizationType,organization_type,NA,"Trainee organization type (NGO, University, etc)",NA,NA
training_2,Training,NA,OnJobTraining,on_job_training,NA,Yes/no trainee received on job training,NA,NA
training_2,Training,NA,RefresherTraining,refresher_training,NA,Yes/no trainee received refresher training,NA,NA
training_2,Training,NA,Trainer,trainer,NA,Trainer name,NA,NA
training_2,Training,NA,TrainingLocation,training_location,NA,Training location,NA,NA
training_2,Training,NA,Duration,duration,NA,Duration of training,NA,NA
training_2,Training,NA,Completed,completed,NA,Yes/no trainee completed training,NA,NA
training_2,Training,NA,Certified,certified,NA,Yes/no certification received,NA,NA
training_2,Training,NA,QuizPassed,quiz_passed,NA,Yes/no quiz passed,NA,NA
training_2,Training,NA,Feedback/Comments,feedback,NA,Feedback and comments received following training,NA,NA
